"AANSLUITINGEN_AANTAL	POSTCODE	POSTCODE_EIND	POSTCODE_AANTAL	PRODUCTSOORT	TYPE_AANSLUITING_MEEST_VOORKOMEND	TOT_E_INV	SJI GEMIDDELD"
"14	2041VH	2041VH	1	ELK	1x25	0	0.0"
"21	2041VJ	2041VJ	1	ELK	1x25	0	0.0"
"12	2041VK	2041VK	1	ELK	1x25	0	0.0"
"36	2041VL	2041VL	1	ELK	3x25	8987	249.63888888888889"
"21	2041VM	2041VM	1	ELK	1x25	0	0.0"
"13	2041VN	2041VN	1	ELK	1x25	0	0.0"
"29	2041VP	2041VR	2	ELK	1x25	0	0.0"
"23	2041VS	2041VS	1	ELK	1x25	0	0.0"
"21	2041VT	2041VT	1	ELK	3x25	14456	688.3809523809524"
"23	2041VW	2041VW	1	ELK	1x35	0	0.0"
"21	2041XA	2041XB	2	ELK	1x35	1087	51.76190476190476"
"15	2041XC	2041XC	1	ELK	1x35	0	0.0"
"15	2041XD	2041XD	1	ELK	1x35	0	0.0"
"15	2041XE	2041XE	1	ELK	1x35	0	0.0"
"19	2041XG	2041XG	1	ELK	1x35	0	0.0"
"15	2041XH	2041XH	1	ELK	1x25	0	0.0"
"15	2041XJ	2041XJ	1	ELK	1x25	0	0.0"
"15	2041XK	2041XK	1	ELK	1x25	0	0.0"
"19	2041XL	2041XL	1	ELK	1x25	0	0.0"
"16	2041XM	2041XM	1	ELK	1x25	0	0.0"
"15	2041XN	2041XN	1	ELK	1x25	0	0.0"
"15	2041XP	2041XP	1	ELK	1x25	0	0.0"
"20	2041XR	2041XR	1	ELK	1x25	0	0.0"
"15	2041XS	2041XS	1	ELK	1x25	0	0.0"
"15	2041XT	2041XT	1	ELK	1x25	0	0.0"
"15	2041XV	2041XV	1	ELK	1x25	0	0.0"
"26	2041XW	2041XW	1	ELK	3x25	16531	635.8076923076923"
"12	2041XX	2041XX	1	ELK	3x25	4729	394.0833333333333"
"74	2041XZ	2042AB	3	ELK	3x25	0	0.0"
"18	2042AC	2042AC	1	ELK	3x25	0	0.0"
"25	2042AD	2042AD	1	ELK	3x25	30138	1205.52"
"15	2042AE	2042AE	1	ELK	3x25	30861	2057.4"
"20	2042AG	2042AG	1	ELK	3x25	15113	755.65"
"12	2042AH	2042AH	1	ELK	3x25	6377	531.4166666666666"
"15	2042AJ	2042AJ	1	ELK	1x25	1540	102.66666666666667"
"19	2042AK	2042AK	1	ELK	3x25	9213	484.89473684210526"
"14	2042AL	2042AL	1	ELK	3x25	11285	806.0714285714286"
"18	2042AM	2042AN	2	ELK	3x25	15399	855.5"
"22	2042AP	2042AP	1	ELK	3x25	23134	1051.5454545454545"
"18	2042AR	2042AR	1	ELK	3x25	3114	173.0"
"18	2042AS	2042AS	1	ELK	3x25	20418	1134.3333333333333"
"16	2042AT	2042AT	1	ELK	3x25	6228	389.25"
"17	2042AV	2042AV	1	ELK	3x25	8488	499.29411764705884"
"27	2042AW	2042AW	1	ELK	3x25	208	7.703703703703703"
"19	2042AX	2042AX	1	ELK	3x25	13789	725.7368421052631"
"29	2042AZ	2042AZ	1	ELK	1x35	0	0.0"
"65	2042BA	2042BA	1	ELK	1x25	5717	87.95384615384616"
"14	2042BB	2042BB	1	ELK	3x25	34501	2464.3571428571427"
"20	2042BC	2042BC	1	ELK	3x25	21654	1082.7"
"39	2042BD	2042BE	2	ELK	3x25	29644	760.1025641025641"
"12	2042BG	2042BG	1	ELK	3x25	7294	607.8333333333334"
"15	2042BH	2042BH	1	ELK	3x25	9973	664.8666666666667"
"13	2042BJ	2042BJ	1	ELK	3x25	15178	1167.5384615384614"
"17	2042BK	2042BK	1	ELK	3x25	44133	2596.0588235294117"
"19	2042BL	2042BM	2	ELK	3x25	37615	1979.7368421052631"
"17	2042BN	2042BN	1	ELK	3x25	17065	1003.8235294117648"
"21	2042BP	2042BP	1	ELK	3x25	7640	363.8095238095238"
"20	2042BR	2042BR	1	ELK	3x25	35926	1796.3"
"20	2042BS	2042BS	1	ELK	3x25	33354	1667.7"
"37	2042BT	2042BT	1	ELK	1x25	20374	550.6486486486486"
"13	2042BV	2042BV	1	ELK	3x25	10594	814.9230769230769"
"16	2042BW	2042BW	1	ELK	3x25	3542	221.375"
"20	2042BX	2042BX	1	ELK	3x25	28284	1414.2"
"35	2042BZ	2042BZ	1	ELK	1x25	16886	482.45714285714286"
"38	2042CA	2042CA	1	ELK	3x25	0	0.0"
"19	2042CB	2042CB	1	ELK	3x25	34618	1822.0"
"16	2042CC	2042CC	1	ELK	3x25	14571	910.6875"
"19	2042CD	2042CD	1	ELK	3x25	20044	1054.9473684210527"
"16	2042CE	2042CE	1	ELK	3x25	14730	920.625"
"11	2042CG	2042CG	1	ELK	3x25	10406	946.0"
"13	2042CH	2042CH	1	ELK	3x25	44054	3388.769230769231"
"76	2042CJ	2042CJ	1	ELK	1x25	24777	326.0131578947368"
"17	2042CK	2042CK	1	ELK	3x25	18687	1099.235294117647"
"16	2042CL	2042CM	2	ELK	3x25	14244	890.25"
"20	2042CN	2042CN	1	ELK	1x35	4939	246.95"
"10	2042CP	2042CR	2	ELK	3x25	10515	1051.5"
"23	2042CS	2042CS	1	ELK	1x25	0	0.0"
"10	2042CT	2042CT	1	ELK	3x25	0	0.0"
"11	2042CV	2042CV	1	ELK	3x25	2650	240.9090909090909"
"13	2042CW	2042CW	1	ELK	3x25	12248	942.1538461538462"
"50	2042DA	2042DV	2	ELK	1x25	0	0.0"
"50	2042DW	2042DW	1	ELK	1x25	0	0.0"
"29	2042DX	2042DX	1	ELK	1x25	0	0.0"
"26	2042DZ	2042DZ	1	ELK	1x25	2387	91.8076923076923"
"18	2042EA	2042EA	1	ELK	1x35	10017	556.5"
"15	2042EB	2042EB	1	ELK	3x25	10923	728.2"
"16	2042EC	2042EC	1	ELK	1x35	0	0.0"
"18	2042ED	2042ED	1	ELK	1x35	3218	178.77777777777777"
"19	2042EE	2042EE	1	ELK	3x25	4837	254.57894736842104"
"19	2042EG	2042EG	1	ELK	1x35	9706	510.8421052631579"
"21	2042EH	2042EH	1	ELK	1x35	7644	364.0"
"20	2042EJ	2042EJ	1	ELK	1x25	0	0.0"
"11	2042EK	2042EK	1	ELK	3x25	0	0.0"
"14	2042EL	2042EL	1	ELK	3x25	8014	572.4285714285714"
"20	2042EM	2042EM	1	ELK	3x25	3669	183.45"
"34	2042EN	2042EN	1	ELK	3x25	16241	477.6764705882353"
"21	2042EP	2042EP	1	ELK	3x25	3870	184.28571428571428"
"22	2042ER	2042ER	1	ELK	3x25	29759	1352.6818181818182"
"11	2042ES	2042ES	1	ELK	1x25	8241	749.1818181818181"
"17	2042EV	2042EV	1	ELK	3x25	13861	815.3529411764706"
"16	2042EW	2042EW	1	ELK	1x25	0	0.0"
"18	2042EX	2042GA	2	ELK	3x25	11929	662.7222222222222"
"15	2042GB	2042GB	1	ELK	3x25	6623	441.53333333333336"
"23	2042GC	2042GC	1	ELK	3x25	16059	698.2173913043479"
"19	2042GD	2042GD	1	ELK	3x25	7333	385.94736842105266"
"28	2042GE	2042GE	1	ELK	3x25	0	0.0"
"15	2042GG	2042GG	1	ELK	1x25	0	0.0"
"70	2042GH	2042GH	1	ELK	3x25	11238	160.54285714285714"
"109	2042GJ	2042GJ	1	ELK	3x25	14430	132.38532110091742"
"13	2042GK	2042GK	1	ELK	1x25	0	0.0"
"25	2042GL	2042GL	1	ELK	3x25	4430	177.2"
"21	2042GM	2042GM	1	ELK	3x25	38912	1852.952380952381"
"15	2042GN	2042GN	1	ELK	3x25	0	0.0"
"35	2042GP	2042GP	1	ELK	1x35	4834	138.11428571428573"
"18	2042GR	2042GR	1	ELK	1x25	0	0.0"
"27	2042GS	2042GS	1	ELK	3x25	0	0.0"
"25	2042GT	2042GT	1	ELK	3x25	264	10.56"
"32	2042HA	2042HA	1	ELK	1x35	1224	38.25"
"12	2042HB	2042HC	2	ELK	3x25	0	0.0"
"18	2042HD	2042HE	2	ELK	3x25	0	0.0"
"25	2042HG	2042HJ	3	ELK	3x25	1774	70.96"
"16	2042HK	2042HK	1	ELK	3x25	0	0.0"
"10	2042HL	2042JA	2	ELK	3x25	4921	492.1"
"13	2042JB	2042JC	2	ELK	3x25	0	0.0"
"13	2042JD	2042JD	1	ELK	3x25	6352	488.61538461538464"
"18	2042JE	2042JE	1	ELK	3x25	0	0.0"
"16	2042JG	2042JG	1	ELK	3x25	10027	626.6875"
"19	2042JH	2042JH	1	ELK	3x25	0	0.0"
"21	2042JJ	2042JJ	1	ELK	3x25	0	0.0"
"23	2042JK	2042JM	2	ELK	3x25	2240	97.3913043478261"
"12	2042JN	2042JP	2	ELK	3x25	15826	1318.8333333333333"
"16	2042JR	2042JR	1	ELK	1x35	0	0.0"
"13	2042JS	2042JS	1	ELK	1x25	0	0.0"
"13	2042JT	2042JT	1	ELK	3x25	2399	184.53846153846155"
"26	2042JV	2042JW	2	ELK	3x25	6042	232.3846153846154"
"41	2042JX	2042KA	3	ELK	1x35	8576	209.17073170731706"
"23	2042KB	2042KB	1	ELK	1x25	2237	97.26086956521739"
"18	2042KD	2042KD	1	ELK	3x25	15501	861.1666666666666"
"22	2042KE	2042KE	1	ELK	3x25	9327	423.95454545454544"
"10	2042KG	2042KG	1	ELK	3x25	3090	309.0"
"13	2042KH	2042KH	1	ELK	3x25	2508	192.92307692307693"
"22	2042KJ	2042KK	2	ELK	3x25	7201	327.3181818181818"
"25	2042KL	2042KM	2	ELK	3x25	26147	1045.88"
"20	2042KN	2042KN	1	ELK	3x25	11133	556.65"
"30	2042KP	2042KP	1	ELK	3x25	7725	257.5"
"58	2042KR	2042KR	1	ELK	1x35	0	0.0"
"17	2042KS	2042LA	2	ELK	1x25	11669	686.4117647058823"
"19	2042LB	2042LB	1	ELK	3x25	10346	544.5263157894736"
"51	2042LC	2042LC	1	ELK	3x25	9211	180.6078431372549"
"24	2042LD	2042LE	2	ELK	3x25	5988	249.5"
"24	2042LG	2042LG	1	ELK	3x25	7423	309.2916666666667"
"34	2042LH	2042LJ	2	ELK	3x25	10	0.29411764705882354"
"24	2042LK	2042LK	1	ELK	3x25	3795	158.125"
"21	2042LL	2042LL	1	ELK	3x25	9530	453.8095238095238"
"23	2042LM	2042LM	1	ELK	3x25	4302	187.04347826086956"
"18	2042LN	2042LN	1	ELK	3x25	126	7.0"
"20	2042LP	2042LP	1	ELK	3x25	8254	412.7"
"23	2042LR	2042LR	1	ELK	3x25	3765	163.69565217391303"
"66	2042LS	2042LS	1	ELK	3x25	7115	107.8030303030303"
"23	2042LT	2042LT	1	ELK	3x25	13677	594.6521739130435"
"11	2042LV	2042LV	1	ELK	3x25	2806	255.0909090909091"
"22	2042LW	2042LW	1	ELK	3x25	0	0.0"
"11	2042LX	2042LX	1	ELK	3x25	0	0.0"
"11	2042LZ	2042LZ	1	ELK	1x35	0	0.0"
"32	2042NA	2042NA	1	ELK	3x25	18618	581.8125"
"14	2042NB	2042NB	1	ELK	3x25	26559	1897.0714285714287"
"17	2042NC	2042NC	1	ELK	3x25	19478	1145.764705882353"
"17	2042ND	2042ND	1	ELK	3x25	10758	632.8235294117648"
"21	2042NE	2042NE	1	ELK	3x25	10042	478.1904761904762"
"29	2042NG	2042NG	1	ELK	3x25	16235	559.8275862068965"
"107	2042NH	2042NH	1	ELK	1x35	5293	49.467289719626166"
"14	2042NJ	2042NJ	1	ELK	1x25	1941	138.64285714285714"
"15	2042NK	2042NK	1	ELK	3x25	9735	649.0"
"13	2042NL	2042NL	1	ELK	3x25	10323	794.0769230769231"
"11	2042NM	2042NM	1	ELK	3x25	6395	581.3636363636364"
"18	2042NN	2042NN	1	ELK	3x25	7321	406.72222222222223"
"19	2042NP	2042NP	1	ELK	3x25	32082	1688.5263157894738"
"15	2042NR	2042NR	1	ELK	3x25	22988	1532.5333333333333"
"30	2042NS	2042NT	2	ELK	3x25	30759	1025.3"
"18	2042NV	2042NV	1	ELK	3x25	30232	1679.5555555555557"
"16	2042NW	2042NW	1	ELK	3x25	12773	798.3125"
"10	2042NX	2042NX	1	ELK	3x25	6780	678.0"
"26	2042NZ	2042NZ	1	ELK	3x25	28972	1114.3076923076924"
"17	2042PA	2042PA	1	ELK	3x25	18707	1100.4117647058824"
"17	2042PB	2042PB	1	ELK	3x25	36180	2128.235294117647"
"14	2042PC	2042PC	1	ELK	3x25	9160	654.2857142857143"
"10	2042PD	2042PD	1	ELK	3x25	22197	2219.7"
"22	2042PE	2042PE	1	ELK	3x25	44707	2032.1363636363637"
"17	2042PG	2042PG	1	ELK	3x25	22780	1340.0"
"15	2042PH	2042PH	1	ELK	3x25	15170	1011.3333333333334"
"24	2042PJ	2042PJ	1	ELK	1x35	18179	757.4583333333334"
"31	2042PK	2042PK	1	ELK	3x25	43216	1394.0645161290322"
"26	2042PL	2042PM	2	ELK	3x25	47196	1815.2307692307693"
"24	2042PN	2042PN	1	ELK	3x25	17272	719.6666666666666"
"22	2042PP	2042PP	1	ELK	3x25	40642	1847.3636363636363"
"14	2042PR	2042PR	1	ELK	3x25	10027	716.2142857142857"
"23	2042PS	2042PS	1	ELK	3x25	17184	747.1304347826087"
"49	2042PT	2042PT	1	ELK	3x25	31943	651.8979591836735"
"25	2042PV	2042PW	2	ELK	3x25	29740	1189.6"
"18	2042PX	2042PX	1	ELK	3x25	23430	1301.6666666666667"
"25	2042QQ	2042RA	2	ELK	1x35	21460	858.4"
"17	2042RB	2042RB	1	ELK	1x35	25027	1472.1764705882354"
"26	2042RC	2042RC	1	ELK	3x25	42207	1623.3461538461538"
"15	2042RD	2042RD	1	ELK	1x35	17073	1138.2"
"20	2042TA	2042TA	1	ELK	1x25	0	0.0"
"16	2042TB	2042TB	1	ELK	1x25	0	0.0"
"18	2042TC	2042TC	1	ELK	3x25	0	0.0"
"18	2042TD	2042TD	1	ELK	3x25	1	0.05555555555555555"
"17	2042TE	2042TE	1	ELK	3x25	1	0.058823529411764705"
"18	2042TG	2042TG	1	ELK	1x25	6	0.3333333333333333"
"20	2042TH	2042TH	1	ELK	3x25	0	0.0"
"23	2042TJ	2042TJ	1	ELK	3x25	0	0.0"
"18	2042TK	2042TK	1	ELK	1x25	0	0.0"
"17	2042TL	2042TL	1	ELK	3x25	0	0.0"
"77	2042TM	2042TN	2	ELK	1x25	4	0.05194805194805195"
"21	2042TP	2042TP	1	ELK	1x35	0	0.0"
"22	2042TR	2042TR	1	ELK	1x35	2124	96.54545454545455"
"23	2042TS	2042TS	1	ELK	3x25	0	0.0"
"18	2042TT	2042VA	3	ELK	1x35	9536	529.7777777777778"
"24	2042VB	2042VB	1	ELK	3x25	8155	339.7916666666667"
"19	2042VC	2042VC	1	ELK	3x25	502	26.42105263157895"
"13	2042VD	2042VE	2	ELK	1x25	6302	484.7692307692308"
"24	2042VG	2042VG	1	ELK	3x25	12204	508.5"
"26	2042VH	2042VH	1	ELK	1x35	2122	81.61538461538461"
"19	2042VJ	2042VJ	1	ELK	1x35	8759	461.0"
"14	2042VK	2042VK	1	ELK	3x25	6404	457.42857142857144"
"32	2042VL	2042VM	2	ELK	3x25	24979	780.59375"
"52	2042VN	2042VN	1	ELK	1x25	1571	30.21153846153846"
"23	2042VR	2042VR	1	ELK	3x25	4079	177.34782608695653"
"19	2042VS	2042VS	1	ELK	3x25	208	10.947368421052632"
"13	2042VT	2042VT	1	ELK	1x35	3754	288.7692307692308"
"13	2042VV	2042VV	1	ELK	1x35	0	0.0"
"15	2042VW	2042VW	1	ELK	1x35	0	0.0"
"15	2042VX	2042VX	1	ELK	1x35	2854	190.26666666666668"
"18	2042VZ	2042VZ	1	ELK	3x25	16291	905.0555555555555"
"21	2042XA	2042XA	1	ELK	3x25	27863	1326.8095238095239"
"12	2042XB	2042XB	1	ELK	3x25	10746	895.5"
"14	2042XC	2042XC	1	ELK	3x25	13771	983.6428571428571"
"23	2042XD	2042XD	1	ELK	3x25	54108	2352.521739130435"
"12	2042XE	2042XE	1	ELK	3x25	9938	828.1666666666666"
"19	2042XJ	2042XJ	1	ELK	3x25	14264	750.7368421052631"
"17	2042XK	2042XK	1	ELK	3x25	35155	2067.9411764705883"
"10	2042XL	2042XM	2	ELK	3x25	727	72.7"
"16	2042XN	2042XN	1	ELK	3x25	17397	1087.3125"
"16	2042XP	2042XP	1	ELK	3x25	15913	994.5625"
"36	2042XR	2042XR	1	ELK	1x35	38091	1058.0833333333333"
"17	2042XS	2042XT	2	ELK	3x25	39371	2315.9411764705883"
"29	2042XV	2042XW	2	ELK	1x35	29994	1034.2758620689656"
"17	2051AA	2051AB	2	ELK	3x25	10639	625.8235294117648"
"19	2051AC	2051AE	3	ELK	3x25	1363	71.73684210526316"
"15	2051AG	2051BA	2	ELK	3x25	3163	210.86666666666667"
"17	2051BB	2051BB	1	ELK	3x25	2930	172.35294117647058"
"18	2051BC	2051BC	1	ELK	3x25	24160	1342.2222222222222"
"15	2051BD	2051BD	1	ELK	3x25	1423	94.86666666666666"
"20	2051BE	2051EB	3	ELK	3x25	21681	1084.05"
"41	2051EC	2051EC	1	ELK	3x25	6905	168.41463414634146"
"18	2051ED	2051ED	1	ELK	3x25	13437	746.5"
"15	2051EE	2051EE	1	ELK	3x25	2257	150.46666666666667"
"14	2051EG	2051EG	1	ELK	1x25	1600	114.28571428571429"
"16	2051EH	2051EJ	2	ELK	3x25	13984	874.0"
"16	2051EK	2051EL	2	ELK	3x25	23341	1458.8125"
"15	2051EM	2051EM	1	ELK	3x25	12885	859.0"
"14	2051EN	2051EP	2	ELK	3x25	8759	625.6428571428571"
"17	2051ER	2051ES	2	ELK	3x25	33299	1958.764705882353"
"21	2051ET	2051EV	2	ELK	3x25	14997	714.1428571428571"
"20	2051GA	2051GA	1	ELK	1x25	107	5.35"
"25	2051GB	2051GC	2	ELK	3x25	23678	947.12"
"14	2051GD	2051GD	1	ELK	3x25	1455	103.92857142857143"
"11	2051GE	2051GE	1	ELK	3x25	3679	334.45454545454544"
"17	2051GG	2051GG	1	ELK	3x25	9806	576.8235294117648"
"34	2051GH	2051GH	1	ELK	3x25	26564	781.2941176470588"
"36	2051GJ	2051GK	2	ELK	3x25	8550	237.5"
"11	2051GL	2051GL	1	ELK	3x25	11594	1054.0"
"20	2051GM	2051GM	1	ELK	3x25	5305	265.25"
"12	2051GN	2051GN	1	ELK	3x25	11150	929.1666666666666"
"69	2051GP	2051GP	1	ELK	3x25	62651	907.9855072463768"
"17	2051GR	2051HA	2	ELK	3x25	11643	684.8823529411765"
"20	2051HB	2051HC	2	ELK	3x25	3907	195.35"
"28	2051HD	2051HD	1	ELK	3x25	22530	804.6428571428571"
"26	2051HE	2051HG	2	ELK	3x25	23147	890.2692307692307"
"18	2051HH	2051HH	1	ELK	1x35	18397	1022.0555555555555"
"17	2051HJ	2051HJ	1	ELK	1x35	11366	668.5882352941177"
"12	2051HK	2051HK	1	ELK	3x25	20093	1674.4166666666667"
"17	2051HL	2051HL	1	ELK	3x25	30987	1822.764705882353"
"13	2051HM	2051HM	1	ELK	3x25	18692	1437.8461538461538"
"11	2051HN	2051HN	1	ELK	3x25	17635	1603.1818181818182"
"18	2051HP	2051HP	1	ELK	1x35	12966	720.3333333333334"
"17	2051HR	2051HR	1	ELK	3x25	15826	930.9411764705883"
"12	2051HS	2051HS	1	ELK	3x25	6793	566.0833333333334"
"17	2051HT	2051HT	1	ELK	3x25	13222	777.7647058823529"
"17	2051HV	2051HV	1	ELK	3x25	10336	608.0"
"12	2051HW	2051HW	1	ELK	3x25	6382	531.8333333333334"
"15	2051HX	2051HX	1	ELK	3x25	11912	794.1333333333333"
"31	2051HZ	2051HZ	1	ELK	3x25	28908	932.516129032258"
"15	2051JA	2051JA	1	ELK	3x25	12358	823.8666666666667"
"16	2051JB	2051JB	1	ELK	3x25	44668	2791.75"
"12	2051JC	2051JC	1	ELK	3x25	22550	1879.1666666666667"
"17	2051JD	2051JE	2	ELK	3x25	12498	735.1764705882352"
"15	2051JG	2051JG	1	ELK	3x25	13558	903.8666666666667"
"10	2051JH	2051JH	1	ELK	3x25	13843	1384.3"
"13	2051JJ	2051JJ	1	ELK	1x35	10184	783.3846153846154"
"17	2051JK	2051JK	1	ELK	3x25	34401	2023.5882352941176"
"17	2051JL	2051JL	1	ELK	3x25	9579	563.4705882352941"
"13	2051JM	2051JM	1	ELK	3x25	4213	324.0769230769231"
"15	2051JN	2051JN	1	ELK	3x25	9089	605.9333333333333"
"15	2051JP	2051JP	1	ELK	3x25	11109	740.6"
"19	2051JR	2051JR	1	ELK	3x25	26957	1418.7894736842106"
"19	2051JS	2051JS	1	ELK	3x25	18152	955.3684210526316"
"14	2051JT	2051JT	1	ELK	3x25	14425	1030.357142857143"
"15	2051JV	2051JV	1	ELK	3x25	20949	1396.6"
"23	2051JW	2051JW	1	ELK	3x25	30427	1322.9130434782608"
"19	2051KA	2051KA	1	ELK	3x25	944	49.68421052631579"
"23	2051KB	2051KC	2	ELK	3x25	40585	1764.5652173913043"
"10	2051KD	2051KD	1	ELK	3x25	11256	1125.6"
"12	2051KE	2051KE	1	ELK	3x25	10317	859.75"
"16	2051KG	2051KH	2	ELK	1x35	2750	171.875"
"18	2051KJ	2051KJ	1	ELK	1x35	0	0.0"
"14	2051KK	2051KK	1	ELK	3x25	8959	639.9285714285714"
"33	2051KL	2051KL	1	ELK	1x35	6861	207.9090909090909"
"21	2051KM	2051KM	1	ELK	3x25	30138	1435.142857142857"
"24	2051KN	2051KN	1	ELK	3x25	40380	1682.5"
"21	2051KP	2051KP	1	ELK	3x25	28755	1369.2857142857142"
"14	2051LA	2051LA	1	ELK	3x25	18377	1312.642857142857"
"17	2051LB	2051LB	1	ELK	3x25	27292	1605.4117647058824"
"13	2051LC	2051LC	1	ELK	3x25	6609	508.38461538461536"
"18	2051LD	2051LD	1	ELK	3x25	16835	935.2777777777778"
"17	2051LE	2051LE	1	ELK	3x25	5463	321.3529411764706"
"15	2051LG	2051LG	1	ELK	3x25	18245	1216.3333333333333"
"14	2051LH	2051LH	1	ELK	3x25	24798	1771.2857142857142"
"15	2051LJ	2051LJ	1	ELK	3x25	23319	1554.6"
"14	2051LK	2051LK	1	ELK	3x25	10864	776.0"
"11	2051LL	2051LL	1	ELK	3x25	6780	616.3636363636364"
"13	2051LM	2051LM	1	ELK	3x25	4990	383.84615384615387"
"19	2051LN	2051LN	1	ELK	3x25	17410	916.3157894736842"
"14	2051LP	2051LP	1	ELK	3x25	2786	199.0"
"14	2051LR	2051LR	1	ELK	3x25	7302	521.5714285714286"
"13	2051LS	2051LS	1	ELK	3x25	17235	1325.7692307692307"
"13	2051LT	2051LT	1	ELK	3x25	12409	954.5384615384615"
"13	2051LV	2051LV	1	ELK	3x25	6404	492.61538461538464"
"13	2051LW	2051LW	1	ELK	3x25	17047	1311.3076923076924"
"53	2051LX	2051NA	2	ELK	1x35	10042	189.47169811320754"
"17	2051NB	2051NB	1	ELK	1x25	0	0.0"
"13	2051NC	2051NC	1	ELK	1x25	0	0.0"
"14	2051ND	2051ND	1	ELK	1x25	0	0.0"
"19	2051NE	2051NE	1	ELK	1x35	0	0.0"
"20	2051NG	2051NG	1	ELK	1x35	19480	974.0"
"31	2051NH	2051NH	1	ELK	3x25	1360	43.87096774193548"
"18	2051NJ	2051NJ	1	ELK	1x35	0	0.0"
"10	2051NK	2051NK	1	ELK	1x35	0	0.0"
"21	2051NL	2051NL	1	ELK	1x35	14846	706.952380952381"
"26	2051NM	2051NM	1	ELK	1x35	3981	153.1153846153846"
"30	2051SM	2051SM	1	ELK	3x25	2753	91.76666666666667"
"16	2061AA	2061AB	2	ELK	3x25	9699	606.1875"
"12	2061AC	2061AC	1	ELK	3x25	0	0.0"
"22	2061AD	2061AE	2	ELK	3x25	38475	1748.8636363636363"
"11	2061AG	2061AG	1	ELK	3x25	0	0.0"
"41	2061AH	2061AH	1	ELK	3x25	12436	303.3170731707317"
"14	2061AJ	2061AJ	1	ELK	3x25	6692	478.0"
"12	2061AK	2061AL	2	ELK	3x25	1389	115.75"
"13	2061AM	2061AM	1	ELK	3x25	0	0.0"
"14	2061AN	2061AP	2	ELK	3x25	10029	716.3571428571429"
"22	2061AR	2061AS	2	ELK	3x25	7357	334.40909090909093"
"14	2061AT	2061BA	3	ELK	3x25	1165	83.21428571428571"
"12	2061BB	2061BB	1	ELK	3x25	4826	402.1666666666667"
"20	2061BC	2061BE	3	ELK	3x25	8380	419.0"
"11	2061BG	2061BG	1	ELK	3x25	6104	554.9090909090909"
"13	2061BH	2061BH	1	ELK	3x25	12324	948.0"
"11	2061BJ	2061BL	3	ELK	3x25	451	41.0"
"11	2061BM	2061BM	1	ELK	3x25	5016	456.0"
"12	2061BN	2061BP	2	ELK	3x25	7008	584.0"
"28	2061BR	2061CA	2	ELK	3x25	7888	281.7142857142857"
"23	2061CB	2061CB	1	ELK	3x25	11358	493.82608695652175"
"12	2061CC	2061CC	1	ELK	3x25	0	0.0"
"19	2061CD	2061CE	2	ELK	3x25	12560	661.0526315789474"
"24	2061CG	2061CG	1	ELK	1x35	0	0.0"
"15	2061CH	2061CH	1	ELK	3x25	713	47.53333333333333"
"15	2061CJ	2061CJ	1	ELK	3x25	6785	452.3333333333333"
"12	2061CK	2061CK	1	ELK	3x25	2881	240.08333333333334"
"18	2061CL	2061CL	1	ELK	3x25	0	0.0"
"14	2061CM	2061CM	1	ELK	3x25	0	0.0"
"12	2061CN	2061CN	1	ELK	3x25	2632	219.33333333333334"
"18	2061CP	2061CP	1	ELK	3x25	9949	552.7222222222222"
"13	2061CR	2061CR	1	ELK	3x25	2776	213.53846153846155"
"19	2061CS	2061CS	1	ELK	3x25	8921	469.5263157894737"
"19	2061CT	2061CV	2	ELK	3x25	29187	1536.157894736842"
"16	2061CW	2061CW	1	ELK	3x25	22982	1436.375"
"17	2061CX	2061CX	1	ELK	3x25	9255	544.4117647058823"
"17	2061DA	2061DA	1	ELK	3x25	6961	409.47058823529414"
"28	2061DB	2061DB	1	ELK	3x25	16687	595.9642857142857"
"19	2061DC	2061DC	1	ELK	3x25	32203	1694.8947368421052"
"34	2061DE	2061DE	1	ELK	3x25	71829	2112.6176470588234"
"27	2061DG	2061DG	1	ELK	3x25	74919	2774.777777777778"
"29	2061DH	2061DH	1	ELK	1x35	567	19.551724137931036"
"40	2061DJ	2061DJ	1	ELK	1x35	0	0.0"
"48	2061DK	2061DK	1	ELK	3x25	63460	1322.0833333333333"
"20	2061EA	2061EB	2	ELK	3x25	8703	435.15"
"58	2061EC	2061ED	2	ELK	1x35	23471	404.67241379310343"
"23	2061EE	2061EE	1	ELK	3x25	5527	240.30434782608697"
"11	2061EG	2061EG	1	ELK	3x25	10697	972.4545454545455"
"12	2061EH	2061EH	1	ELK	3x25	6968	580.6666666666666"
"17	2061EJ	2061EJ	1	ELK	1x25	13654	803.1764705882352"
"11	2061EK	2061EK	1	ELK	3x25	4851	441.0"
"11	2061EL	2061EL	1	ELK	3x25	5931	539.1818181818181"
"23	2061EM	2061EM	1	ELK	3x25	5651	245.69565217391303"
"18	2061EN	2061EN	1	ELK	3x25	9369	520.5"
"16	2061EP	2061EP	1	ELK	3x25	14545	909.0625"
"49	2061ER	2061ER	1	ELK	3x25	10562	215.55102040816325"
"11	2061ES	2061ES	1	ELK	3x25	16910	1537.2727272727273"
"23	2061ET	2061ET	1	ELK	3x25	14814	644.0869565217391"
"16	2061EV	2061EV	1	ELK	3x25	22777	1423.5625"
"23	2061EW	2061EW	1	ELK	3x25	33154	1441.4782608695652"
"18	2061EX	2061EX	1	ELK	3x25	18908	1050.4444444444443"
"16	2061EZ	2061EZ	1	ELK	3x25	10638	664.875"
"11	2061GA	2061GA	1	ELK	3x25	10775	979.5454545454545"
